city_clean,city_std,Event_ID,city_grid_count,historical_inventory_grids,affected_grids,observed_covered_affected_grids,observed_impact_coverage_rate,observed_uncovered_impact_share,random_mean_impact_coverage_rate,random_median_impact_coverage_rate,random_q05_impact_coverage_rate,random_q95_impact_coverage_rate,coverage_lift,coverage_difference,empirical_p_value,random_reps
厦门市,厦门,2133,743,42,29,16,0.5517241379310345,0.4482758620689655,0.05358620689655172,0.034482758620689655,0.0,0.10344827586206896,10.296010296010296,0.4981379310344828,0.0,500
厦门市,厦门,3514,743,42,24,13,0.5416666666666666,0.4583333333333333,0.056083333333333325,0.041666666666666664,0.0,0.125,9.658246656760774,0.4855833333333333,0.0,500
厦门市,厦门,5649,743,42,18,8,0.4444444444444444,0.5555555555555556,0.05522222222222223,0.05555555555555555,0.0,0.16666666666666666,8.048289738430583,0.3892222222222222,0.0,500
台州市,台州,4212,1795,3,108,1,0.009259259259259259,0.9907407407407407,0.0017037037037037036,0.0,0.0,0.009259259259259259,5.434782608695652,0.007555555555555555,0.178,500
合肥市,合肥,503,2409,58,17,2,0.11764705882352941,0.8823529411764706,0.023058823529411764,0.0,0.0,0.11764705882352941,5.1020408163265305,0.09458823529411764,0.062,500
合肥市,合肥,2741,2409,57,30,11,0.36666666666666664,0.6333333333333333,0.024,0.03333333333333333,0.0,0.06666666666666667,15.277777777777777,0.3426666666666666,0.0,500
合肥市,合肥,5456,2409,58,32,10,0.3125,0.6875,0.02675,0.03125,0.0,0.0625,11.682242990654206,0.28575,0.0,500
吉安市,吉安,3777,626,3,15,0,0.0,1.0,0.0037333333333333337,0.0,0.0,0.06666666666666667,0.0,-0.0037333333333333337,1.0,500
吉林市,吉林,2507,1682,7,11,2,0.18181818181818182,0.8181818181818182,0.004363636363636363,0.0,0.0,0.0,41.66666666666667,0.17745454545454545,0.0,500
吉林市,吉林,5058,1682,7,12,1,0.08333333333333333,0.9166666666666666,0.005833333333333333,0.0,0.0,0.08333333333333333,14.285714285714286,0.0775,0.068,500
周口市,周口,4827,2294,6,16,2,0.125,0.875,0.00325,0.0,0.0,0.0625,38.46153846153846,0.12175,0.0,500
呼伦贝尔市,呼伦贝尔,5537,2525,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,500
呼和浩特市,呼和浩特,3255,1232,21,40,2,0.05,0.95,0.01825,0.025,0.0,0.05,2.7397260273972606,0.03175,0.166,500
呼和浩特市,呼和浩特,4850,1232,23,24,4,0.16666666666666666,0.8333333333333334,0.01975,0.0,0.0,0.08333333333333333,8.438818565400844,0.14691666666666667,0.0,500
呼和浩特市,呼和浩特,5722,1232,24,8,2,0.25,0.75,0.0165,0.0,0.0,0.125,15.15151515151515,0.23349999999999999,0.008,500
咸宁市,咸宁,2658,392,6,20,4,0.2,0.8,0.0148,0.0,0.0,0.05,13.513513513513514,0.1852,0.0,500
咸宁市,咸宁,4721,392,8,13,3,0.23076923076923078,0.7692307692307693,0.018,0.0,0.0,0.07692307692307693,12.820512820512823,0.2127692307692308,0.0,500
咸阳市,咸阳,2010,1275,10,7,3,0.42857142857142855,0.5714285714285714,0.008285714285714285,0.0,0.0,0.14285714285714285,51.724137931034484,0.42028571428571426,0.0,500
咸阳市,咸阳,5877,1275,8,12,0,0.0,1.0,0.006166666666666666,0.0,0.0,0.08333333333333333,0.0,-0.006166666666666666,1.0,500
哈尔滨市,哈尔滨,2589,4855,24,31,5,0.16129032258064516,0.8387096774193549,0.005225806451612903,0.0,0.0,0.03225806451612903,30.8641975308642,0.15606451612903224,0.0,500
哈尔滨市,哈尔滨,4304,4855,25,12,2,0.16666666666666666,0.8333333333333334,0.0045,0.0,0.0,0.0,37.03703703703704,0.16216666666666665,0.006,500
唐山市,唐山,3312,4684,9,18,4,0.2222222222222222,0.7777777777777778,0.002444444444444445,0.0,0.0,0.0,90.90909090909089,0.21977777777777777,0.0,500
唐山市,唐山,5472,4684,8,9,0,0.0,1.0,0.0004444444444444444,0.0,0.0,0.0,0.0,-0.0004444444444444444,1.0,500
商丘市,商丘,2618,2060,30,10,5,0.5,0.5,0.013600000000000001,0.0,0.0,0.1,36.76470588235294,0.4864,0.0,500
商丘市,商丘,4190,2060,30,4,3,0.75,0.25,0.014,0.0,0.0,0.25,53.57142857142857,0.736,0.0,500
商丘市,商丘,4828,2060,26,68,18,0.2647058823529412,0.7352941176470589,0.0135,0.014705882352941176,0.0,0.04411764705882353,19.607843137254903,0.25120588235294117,0.0,500
商丘市,商丘,4895,2060,30,19,10,0.5263157894736842,0.47368421052631576,0.015052631578947366,0.0,0.0,0.05263157894736842,34.96503496503497,0.5112631578947369,0.0,500
嘉兴市,嘉兴,1653,2205,10,4,0,0.0,1.0,0.0045,0.0,0.0,0.0,0.0,-0.0045,1.0,500
嘉兴市,嘉兴,4213,2205,9,7,0,0.0,1.0,0.003714285714285714,0.0,0.0,0.0,0.0,-0.003714285714285714,1.0,500
大庆市,大庆,3284,3262,6,10,0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,-0.001,1.0,500
大连市,大连,2601,3444,44,47,18,0.3829787234042553,0.6170212765957447,0.012425531914893616,0.0,0.0,0.0425531914893617,30.82191780821918,0.3705531914893617,0.0,500
大连市,大连,3484,3444,33,142,23,0.1619718309859155,0.8380281690140845,0.009718309859154929,0.007042253521126761,0.0,0.028169014084507043,16.666666666666668,0.15225352112676058,0.0,500
大连市,大连,4152,3444,44,46,26,0.5652173913043478,0.43478260869565216,0.013608695652173913,0.0,0.0,0.043478260869565216,41.53354632587859,0.5516086956521739,0.0,500
天津,天津,3309,5788,84,213,49,0.2300469483568075,0.7699530516431925,0.014507042253521127,0.014084507042253521,0.004694835680751174,0.028169014084507043,15.857605177993527,0.21553990610328638,0.0,500
天津,天津,4090,5788,99,29,8,0.27586206896551724,0.7241379310344828,0.016551724137931035,0.0,0.0,0.06896551724137931,16.666666666666664,0.2593103448275862,0.0,500
天津,天津,4851,5788,99,31,15,0.4838709677419355,0.5161290322580645,0.017741935483870968,0.0,0.0,0.06451612903225806,27.272727272727273,0.4661290322580645,0.0,500
天津,天津,5469,5788,96,61,15,0.2459016393442623,0.7540983606557377,0.017803278688524594,0.01639344262295082,0.0,0.04918032786885246,13.812154696132593,0.2280983606557377,0.0,500
天津,天津,7099,5788,93,77,16,0.2077922077922078,0.7922077922077922,0.016883116883116885,0.012987012987012988,0.0,0.03896103896103896,12.307692307692307,0.19090909090909092,0.0,500
太原市,太原,1940,1417,50,98,29,0.29591836734693877,0.7040816326530612,0.03479591836734694,0.030612244897959183,0.01020408163265306,0.07142857142857142,8.504398826979472,0.2611224489795918,0.0,500
太原市,太原,3220,1417,53,61,21,0.3442622950819672,0.6557377049180327,0.0379344262295082,0.03278688524590164,0.0,0.08196721311475409,9.075194468452896,0.306327868852459,0.0,500
太原市,太原,4878,1417,52,53,11,0.20754716981132076,0.7924528301886793,0.03777358490566038,0.03773584905660377,0.0,0.07547169811320754,5.4945054945054945,0.16977358490566039,0.0,500
太原市,太原,6276,1417,54,25,5,0.2,0.8,0.037200000000000004,0.04,0.0,0.12,5.376344086021505,0.1628,0.002,500
威海市,威海,953,1925,2,20,1,0.05,0.95,0.0016,0.0,0.0,0.0,31.25,0.048400000000000006,0.032,500
孝感市,孝感,4729,1143,7,13,7,0.5384615384615384,0.46153846153846156,0.00476923076923077,0.0,0.0,0.07692307692307693,112.90322580645157,0.5336923076923077,0.0,500
孝感市,孝感,5240,1143,6,21,6,0.2857142857142857,0.7142857142857143,0.006285714285714285,0.0,0.0,0.047619047619047616,45.45454545454545,0.2794285714285714,0.0,500
宁德市,宁德,2147,457,4,5,2,0.4,0.6,0.01,0.0,0.0,0.009999999999990905,40.0,0.39,0.0,500
宁德市,宁德,5660,457,4,8,1,0.125,0.875,0.01025,0.0,0.0,0.125,12.195121951219512,0.11475,0.082,500
宁波市,宁波,222,2940,101,25,10,0.4,0.6,0.03632,0.04,0.0,0.12,11.013215859030838,0.36368,0.0,500
宁波市,宁波,686,2940,100,71,32,0.4507042253521127,0.5492957746478874,0.033070422535211266,0.028169014084507043,0.0,0.07042253521126761,13.628620102214652,0.41763380281690143,0.0,500
宁波市,宁波,3583,2940,100,53,20,0.37735849056603776,0.6226415094339622,0.03415094339622641,0.03773584905660377,0.0,0.07547169811320754,11.04972375690608,0.34320754716981133,0.0,500
宁波市,宁波,4214,2940,93,139,35,0.2517985611510791,0.7482014388489209,0.03166906474820144,0.02877697841726619,0.007194244604316547,0.05755395683453238,7.950931394820535,0.22012949640287768,0.0,500
宁波市,宁波,5830,2940,98,70,21,0.3,0.7,0.03477142857142857,0.02857142857142857,0.0,0.07142857142857142,8.627773212818406,0.2652285714285714,0.0,500
安庆市,安庆,1826,1030,14,21,6,0.2857142857142857,0.7142857142857143,0.014285714285714285,0.0,0.0,0.047619047619047616,20.0,0.2714285714285714,0.0,500
安庆市,安庆,2402,1030,14,21,5,0.23809523809523808,0.7619047619047619,0.014285714285714285,0.0,0.0,0.047619047619047616,16.666666666666668,0.2238095238095238,0.0,500
安阳市,安阳,1959,1588,25,63,13,0.20634920634920634,0.7936507936507936,0.016126984126984125,0.015873015873015872,0.0,0.047619047619047616,12.795275590551181,0.1902222222222222,0.0,500
安阳市,安阳,5560,1588,20,95,16,0.16842105263157894,0.8315789473684211,0.012315789473684212,0.010526315789473684,0.0,0.031578947368421054,13.675213675213673,0.15610526315789472,0.0,500
安顺市,安顺,4574,580,2,1,0,0.0,1.0,0.002,0.0,0.0,0.0,0.0,-0.002,1.0,500
宜宾市,宜宾,1776,636,5,6,0,0.0,1.0,0.007666666666666666,0.0,0.0,0.0,0.0,-0.007666666666666666,1.0,500
宜宾市,宜宾,4034,636,5,9,1,0.1111111111111111,0.8888888888888888,0.009333333333333332,0.0,0.0,0.1111111111111111,11.904761904761905,0.10177777777777777,0.082,500
宜昌市,宜昌,4047,1057,14,8,2,0.25,0.75,0.01725,0.0,0.0,0.125,14.492753623188404,0.23275,0.002,500
宜昌市,宜昌,4663,1057,11,43,9,0.20930232558139536,0.7906976744186046,0.010697674418604652,0.0,0.0,0.046511627906976744,19.565217391304348,0.19860465116279072,0.0,500
宜春市,宜春,3870,912,4,4,1,0.25,0.75,0.003,0.0,0.0,0.0,83.33333333333333,0.247,0.012,500
宝鸡市,宝鸡,1923,692,12,12,4,0.3333333333333333,0.6666666666666666,0.014833333333333332,0.0,0.0,0.08333333333333333,22.471910112359552,0.3185,0.0,500
宝鸡市,宝鸡,4958,692,12,13,4,0.3076923076923077,0.6923076923076923,0.018615384615384617,0.0,0.0,0.07692307692307693,16.52892561983471,0.2890769230769231,0.0,500
宝鸡市,宝鸡,5907,692,13,1,0,0.0,1.0,0.018,0.0,0.0,0.0,0.0,-0.018,1.0,500
宣城市,宣城,4713,622,5,6,1,0.16666666666666666,0.8333333333333334,0.009333333333333332,0.0,0.0,0.16666666666666666,17.857142857142858,0.15733333333333333,0.056,500
宣城市,宣城,5577,622,6,2,0,0.0,1.0,0.011,0.0,0.0,0.0,0.0,-0.011,1.0,500
岳阳市,岳阳,3718,746,7,7,4,0.5714285714285714,0.42857142857142855,0.012285714285714285,0.0,0.0,0.14285714285714285,46.51162790697674,0.5591428571428572,0.0,500
岳阳市,岳阳,4730,746,5,24,4,0.16666666666666666,0.8333333333333334,0.007666666666666666,0.0,0.0,0.041666666666666664,21.73913043478261,0.159,0.0,500
崇左市,崇左,3729,211,1,4,0,0.0,1.0,0.006,0.0,0.0,0.0,0.0,-0.006,1.0,500
巴中市,巴中,3834,193,3,4,0,0.0,1.0,0.0155,0.0,0.0,0.25,0.0,-0.0155,1.0,500
常州市,常州,1317,2107,8,17,0,0.0,1.0,0.003176470588235294,0.0,0.0,0.058823529411764705,0.0,-0.003176470588235294,1.0,500
常州市,常州,5581,2107,9,8,1,0.125,0.875,0.003,0.0,0.0,0.0,41.666666666666664,0.122,0.024,500
平顶山市,平顶山,4829,1548,4,5,0,0.0,1.0,0.0016,0.0,0.0,0.0,0.0,-0.0016,1.0,500
平顶山市,平顶山,5869,1548,4,6,0,0.0,1.0,0.0016666666666666666,0.0,0.0,0.0,0.0,-0.0016666666666666666,1.0,500
广元市,广元,1325,256,3,1,0,0.0,1.0,0.012,0.0,0.0,0.0,0.0,-0.012,1.0,500
广元市,广元,4613,256,2,4,1,0.25,0.75,0.008,0.0,0.0,0.0,31.25,0.242,0.03,500
广安市,广安,1081,556,2,3,0,0.0,1.0,0.006,0.0,0.0,0.0,0.0,-0.006,1.0,500
广安市,广安,4630,556,2,3,0,0.0,1.0,0.003333333333333333,0.0,0.0,0.0,0.0,-0.003333333333333333,1.0,500
广州市,广州,2237,2444,85,41,11,0.2682926829268293,0.7317073170731707,0.034,0.024390243902439025,0.0,0.07317073170731707,7.890961262553802,0.23429268292682928,0.0,500
广州市,广州,3028,2444,74,177,36,0.2033898305084746,0.7966101694915254,0.030451977401129943,0.02824858757062147,0.011299435028248588,0.05084745762711865,6.679035250463822,0.17293785310734464,0.0,500
广州市,广州,4503,2444,88,8,4,0.5,0.5,0.0375,0.0,0.0,0.125,13.333333333333334,0.4625,0.0,500
广州市,广州,4520,2444,79,100,16,0.16,0.84,0.030940000000000006,0.03,0.01,0.06,5.171299288946347,0.12906,0.0,500
广州市,广州,4563,2444,87,12,1,0.08333333333333333,0.9166666666666666,0.03666666666666667,0.0,0.0,0.16666666666666666,2.2727272727272725,0.04666666666666666,0.378,500
广州市,广州,5289,2444,87,24,10,0.4166666666666667,0.5833333333333334,0.03508333333333333,0.041666666666666664,0.0,0.125,11.876484560570074,0.3815833333333334,0.0,500
庆阳市,庆阳,5899,387,1,3,1,0.3333333333333333,0.6666666666666666,0.0026666666666666666,0.0,0.0,0.0,125.0,0.33066666666666666,0.008,500
廊坊市,廊坊,3313,3163,12,39,8,0.20512820512820512,0.7948717948717948,0.004564102564102564,0.0,0.0,0.02564102564102564,44.943820224719104,0.20056410256410256,0.0,500
廊坊市,廊坊,3371,3163,15,9,2,0.2222222222222222,0.7777777777777778,0.0037777777777777775,0.0,0.0,0.0,58.82352941176471,0.21844444444444444,0.002,500
延安市,延安,5908,407,1,4,0,0.0,1.0,0.004,0.0,0.0,0.0,0.0,-0.004,1.0,500
开封市,开封,4830,1218,20,1,0,0.0,1.0,0.026,0.0,0.0,0.0,0.0,-0.026,1.0,500
开封市,开封,4896,1218,19,33,11,0.3333333333333333,0.6666666666666666,0.015515151515151515,0.0,0.0,0.06060606060606061,21.484375,0.3178181818181818,0.0,500
张家界市,张家界,4722,234,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,500
徐州市,徐州,4058,3471,19,15,4,0.26666666666666666,0.7333333333333333,0.005600000000000001,0.0,0.0,0.06666666666666667,47.61904761904761,0.26106666666666667,0.0,500
徐州市,徐州,4582,3471,19,12,1,0.08333333333333333,0.9166666666666666,0.005333333333333333,0.0,0.0,0.08333333333333333,15.625,0.078,0.062,500
德州市,德州,2117,3193,11,12,3,0.25,0.75,0.0045,0.0,0.0,0.08333333333333333,55.55555555555556,0.2455,0.0,500
德州市,德州,6260,3193,11,5,1,0.2,0.8,0.0036,0.0,0.0,0.0,55.55555555555556,0.19640000000000002,0.018,500
德阳市,德阳,3203,640,17,64,12,0.1875,0.8125,0.02578125,0.015625,0.0,0.0625,7.272727272727273,0.16171875,0.0,500
德阳市,德阳,4084,640,23,9,7,0.7777777777777778,0.2222222222222222,0.03266666666666666,0.0,0.0,0.1111111111111111,23.809523809523814,0.7451111111111112,0.0,500
德阳市,德阳,4921,640,20,21,4,0.19047619047619047,0.8095238095238095,0.03095238095238095,0.0,0.0,0.09523809523809523,6.153846153846154,0.1595238095238095,0.002,500
怀化市,怀化,2390,691,5,18,0,0.0,1.0,0.008555555555555556,0.0,0.0,0.05555555555555555,0.0,-0.008555555555555556,1.0,500
怀化市,怀化,4645,691,7,4,1,0.25,0.75,0.0095,0.0,0.0,0.0,26.315789473684212,0.2405,0.038,500
恩施土家族苗族自治州,恩施土家族苗族,4800,422,0,14,0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,500
惠州市,惠州,753,1477,24,24,6,0.25,0.75,0.017166666666666663,0.0,0.0,0.08333333333333333,14.563106796116507,0.23283333333333334,0.0,500
惠州市,惠州,3522,1477,22,31,4,0.12903225806451613,0.8709677419354839,0.014709677419354836,0.0,0.0,0.06451612903225806,8.771929824561404,0.11432258064516129,0.002,500
惠州市,惠州,6018,1477,22,36,6,0.16666666666666666,0.8333333333333334,0.014277777777777778,0.0,0.0,0.05555555555555555,11.673151750972762,0.15238888888888888,0.0,500
成都市,成都,1891,2822,116,6,0,0.0,1.0,0.04066666666666666,0.0,0.0,0.16666666666666666,0.0,-0.04066666666666666,1.0,500
成都市,成都,3215,2822,93,237,44,0.18565400843881857,0.8143459915611815,0.0329704641350211,0.03375527426160337,0.016877637130801686,0.05063291139240506,5.630918863578192,0.15268354430379746,0.0,500
成都市,成都,4036,2822,113,66,26,0.3939393939393939,0.6060606060606061,0.039939393939393934,0.045454545454545456,0.0,0.09090909090909091,9.863429438543248,0.354,0.0,500
成都市,成都,4922,2822,103,157,39,0.2484076433121019,0.7515923566878981,0.036369426751592354,0.03821656050955414,0.012738853503184714,0.06369426751592357,6.830122591943958,0.21203821656050956,0.0,500
成都市,成都,4968,2822,102,199,53,0.2663316582914573,0.7336683417085427,0.03620100502512563,0.035175879396984924,0.01507537688442211,0.05552763819095455,7.357023875624652,0.23013065326633164,0.0,500
扬州市,扬州,4677,1890,14,9,2,0.2222222222222222,0.7777777777777778,0.007333333333333333,0.0,0.0,0.1111111111111111,30.3030303030303,0.21488888888888888,0.0,500
扬州市,扬州,5623,1890,14,8,2,0.25,0.75,0.00675,0.0,0.0,0.125,37.03703703703704,0.24325,0.0,500
抚州市,抚州,3949,513,4,8,2,0.25,0.75,0.0055,0.0,0.0,0.0,45.45454545454546,0.2445,0.0,500
揭阳市,揭阳,3523,880,2,16,1,0.0625,0.9375,0.001875,0.0,0.0,0.0,33.333333333333336,0.060625,0.03,500
新乡市,新乡,1872,1844,47,63,22,0.3492063492063492,0.6507936507936508,0.025301587301587297,0.015873015873015872,0.0,0.06349206349206349,13.801756587202009,0.3239047619047619,0.0,500
新乡市,新乡,4865,1844,49,25,11,0.44,0.56,0.02792,0.0,0.0,0.08,15.759312320916905,0.41208,0.0,500
新乡市,新乡,5561,1844,20,216,17,0.0787037037037037,0.9212962962962963,0.010898148148148146,0.009259259259259259,0.0,0.023148148148148147,7.2217502124044195,0.06780555555555556,0.0,500
无锡市,无锡,1262,2795,30,14,2,0.14285714285714285,0.8571428571428571,0.010714285714285714,0.0,0.0,0.07142857142857142,13.333333333333332,0.13214285714285715,0.008,500
无锡市,无锡,2791,2795,32,9,3,0.3333333333333333,0.6666666666666666,0.012222222222222221,0.0,0.0,0.1111111111111111,27.272727272727273,0.32111111111111107,0.0,500
无锡市,无锡,4783,2795,29,32,3,0.09375,0.90625,0.0093125,0.0,0.0,0.03125,10.067114093959733,0.0844375,0.002,500
昆明市,昆明,859,1776,60,23,13,0.5652173913043478,0.43478260869565216,0.033130434782608686,0.043478260869565216,0.0,0.08695652173913043,17.060367454068246,0.5320869565217391,0.0,500
昆明市,昆明,2516,1776,55,118,30,0.2542372881355932,0.7457627118644068,0.029966101694915252,0.025423728813559324,0.00847457627118644,0.059322033898305086,8.484162895927602,0.22427118644067795,0.0,500
昆明市,昆明,3347,1776,60,2,0,0.0,1.0,0.031,0.0,0.0,0.5,0.0,-0.031,1.0,500
昆明市,昆明,4022,1776,59,87,37,0.42528735632183906,0.5747126436781609,0.03333333333333333,0.034482758620689655,0.011494252873563218,0.06896551724137931,12.758620689655173,0.39195402298850573,0.0,500
昆明市,昆明,4686,1776,59,70,26,0.37142857142857144,0.6285714285714286,0.03308571428571429,0.02857142857142857,0.0,0.07142857142857142,11.226252158894646,0.33834285714285717,0.0,500
昆明市,昆明,5408,1776,58,75,31,0.41333333333333333,0.5866666666666667,0.03258666666666667,0.02666666666666667,0.0,0.06666666666666667,12.684124386252046,0.3807466666666667,0.0,500
昆明市,昆明,7141,1776,59,66,30,0.45454545454545453,0.5454545454545454,0.03445454545454545,0.030303030303030304,0.0,0.07575757575757576,13.192612137203167,0.42009090909090907,0.0,500
晋城市,晋城,5470,785,3,13,1,0.07692307692307693,0.9230769230769231,0.003538461538461539,0.0,0.0,0.0,21.739130434782606,0.07338461538461538,0.046,500
景德镇市,景德镇,1724,297,14,39,11,0.28205128205128205,0.717948717948718,0.046205128205128204,0.05128205128205128,0.0,0.10256410256410256,6.1043285238623755,0.23584615384615384,0.0,500
景德镇市,景德镇,3995,297,15,10,7,0.7,0.3,0.0506,0.0,0.0,0.2,13.83399209486166,0.6494,0.0,500
景德镇市,景德镇,4725,297,14,30,10,0.3333333333333333,0.6666666666666666,0.04413333333333333,0.03333333333333333,0.0,0.1,7.552870090634441,0.2892,0.0,500
杭州市,杭州,456,2727,70,21,6,0.2857142857142857,0.7142857142857143,0.02514285714285714,0.0,0.0,0.09523809523809523,11.363636363636363,0.26057142857142856,0.0,500
杭州市,杭州,1648,2727,70,8,2,0.25,0.75,0.0265,0.0,0.0,0.125,9.433962264150944,0.2235,0.014,500
杭州市,杭州,3853,2727,70,5,1,0.2,0.8,0.024,0.0,0.0,0.2,8.333333333333334,0.17600000000000002,0.114,500
杭州市,杭州,4720,2727,68,20,3,0.15,0.85,0.027,0.0,0.0,0.1,5.555555555555555,0.123,0.024,500
杭州市,杭州,5640,2727,66,61,7,0.11475409836065574,0.8852459016393442,0.024852459016393443,0.01639344262295082,0.0,0.06557377049180328,4.617414248021109,0.08990163934426229,0.004,500
杭州市,杭州,5700,2727,69,28,10,0.35714285714285715,0.6428571428571429,0.025571428571428568,0.03571428571428571,0.0,0.07142857142857142,13.966480446927376,0.3315714285714286,0.0,500
杭州市,杭州,5788,2727,68,30,7,0.23333333333333334,0.7666666666666667,0.026733333333333335,0.03333333333333333,0.0,0.06666666666666667,8.728179551122194,0.2066,0.0,500
枣庄市,枣庄,2446,1249,16,4,2,0.5,0.5,0.018,0.0,0.0,0.25,27.77777777777778,0.482,0.0,500
枣庄市,枣庄,4185,1249,16,13,6,0.46153846153846156,0.5384615384615384,0.011076923076923076,0.0,0.0,0.07692307692307693,41.66666666666667,0.45046153846153847,0.0,500
柳州市,柳州,429,571,13,1,1,1.0,0.0,0.018,0.0,0.0,0.0,55.55555555555556,0.982,0.018,500
柳州市,柳州,1698,571,8,37,3,0.08108108108108109,0.918918918918919,0.014108108108108109,0.0,0.0,0.05405405405405406,5.747126436781609,0.06697297297297297,0.008,500
柳州市,柳州,2414,571,13,5,3,0.6,0.4,0.026400000000000003,0.0,0.0,0.2,22.727272727272723,0.5736,0.0,500
株洲市,株洲,1713,458,14,35,7,0.2,0.8,0.029714285714285714,0.02857142857142857,0.0,0.08571428571428572,6.730769230769231,0.1702857142857143,0.0,500
株洲市,株洲,4744,458,16,8,1,0.125,0.875,0.031,0.0,0.0,0.125,4.032258064516129,0.094,0.214,500
株洲市,株洲,5207,458,17,15,5,0.3333333333333333,0.6666666666666666,0.04253333333333333,0.0,0.0,0.13333333333333333,7.836990595611285,0.2908,0.0,500
桂林市,桂林,1169,772,21,12,3,0.25,0.75,0.025166666666666664,0.0,0.0,0.08333333333333333,9.933774834437088,0.22483333333333333,0.0,500
桂林市,桂林,2415,772,21,22,9,0.4090909090909091,0.5909090909090909,0.02763636363636364,0.0,0.0,0.09090909090909091,14.802631578947368,0.3814545454545455,0.0,500
桂林市,桂林,3991,772,19,49,11,0.22448979591836735,0.7755102040816326,0.022489795918367347,0.02040816326530612,0.0,0.061224489795918366,9.98185117967332,0.202,0.0,500
梅州市,梅州,1533,389,1,3,0,0.0,1.0,0.003333333333333333,0.0,0.0,0.0,0.0,-0.003333333333333333,1.0,500
梅州市,梅州,7273,389,1,3,0,0.0,1.0,0.0026666666666666666,0.0,0.0,0.0,0.0,-0.0026666666666666666,1.0,500
梧州市,梧州,4559,245,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,500
榆林市,榆林,2093,1621,10,12,0,0.0,1.0,0.006,0.0,0.0,0.08333333333333333,0.0,-0.006,1.0,500
榆林市,榆林,2537,1621,10,15,1,0.06666666666666667,0.9333333333333333,0.004,0.0,0.0,0.06666666666666667,16.666666666666668,0.06266666666666666,0.054,500
武汉市,武汉,582,2350,83,1,0,0.0,1.0,0.024,0.0,0.0,0.0,0.0,-0.024,1.0,500
武汉市,武汉,2959,2350,82,22,12,0.5454545454545454,0.45454545454545453,0.03345454545454545,0.045454545454545456,0.0,0.09090909090909091,16.304347826086957,0.512,0.0,500
武汉市,武汉,3856,2350,75,103,24,0.23300970873786409,0.7669902912621359,0.033067961165048544,0.02912621359223301,0.009708737864077669,0.05825242718446602,7.046388725778039,0.19994174757281555,0.0,500
武汉市,武汉,4706,2350,76,102,29,0.28431372549019607,0.7156862745098039,0.03192156862745098,0.029411764705882353,0.00980392156862745,0.058823529411764705,8.906633906633907,0.2523921568627451,0.0,500
武汉市,武汉,5226,2350,81,52,20,0.38461538461538464,0.6153846153846154,0.034076923076923074,0.038461538461538464,0.0,0.07692307692307693,11.286681715575622,0.3505384615384616,0.0,500
永州市,永州,2407,1128,1,11,0,0.0,1.0,0.0010909090909090907,0.0,0.0,0.0,0.0,-0.0010909090909090907,1.0,500
汕头市,汕头,643,868,26,21,4,0.19047619047619047,0.8095238095238095,0.029904761904761906,0.0,0.0,0.09523809523809523,6.369426751592356,0.16057142857142856,0.004,500
汕头市,汕头,801,868,27,15,4,0.26666666666666666,0.7333333333333333,0.0296,0.0,0.0,0.13333333333333333,9.00900900900901,0.23706666666666665,0.0,500
汕头市,汕头,3529,868,15,94,7,0.07446808510638298,0.925531914893617,0.01702127659574468,0.010638297872340425,0.0,0.0425531914893617,4.375,0.0574468085106383,0.0,500
江门市,江门,3030,912,9,16,0,0.0,1.0,0.007375,0.0,0.0,0.0625,0.0,-0.007375,1.0,500
江门市,江门,4118,912,10,13,4,0.3076923076923077,0.6923076923076923,0.010923076923076923,0.0,0.0,0.07692307692307693,28.169014084507044,0.2967692307692308,0.0,500
池州市,池州,1828,369,3,11,0,0.0,1.0,0.00909090909090909,0.0,0.0,0.09090909090909091,0.0,-0.00909090909090909,1.0,500
池州市,池州,4714,369,4,8,1,0.125,0.875,0.0125,0.0,0.0,0.125,10.0,0.1125,0.098,500
