city_clean,city_std,Event_ID,is_extreme,Event_Peak_Rain,total_affected_grids,total_reports,historical_hotspot_grids,covered_affected_grids,uncovered_affected_grids,impact_coverage_rate,uncovered_impact_share,report_weighted_coverage_rate,report_weighted_uncovered_share,population_exposure_outside_historical_hotspots,road_exposure_outside_historical_hotspots,function_exposure_outside_historical_hotspots,historical_hotspot_definition,event_impact_definition,analysis_scale_m
天津,天津,4851,1,87.21539306640625,31,48.0,99,15,16,0.4838709677419355,0.5161290322580645,0.5208333333333334,0.4791666666666667,0.246122761693437,0.33174648749143065,0.2174909529553679,loo_positive_history_top_20pct,gt0,1000
天津,天津,5469,1,83.80628204345705,61,165.0,96,15,46,0.2459016393442623,0.7540983606557377,0.43636363636363634,0.5636363636363636,0.6990133987267285,0.7027876956127966,0.6499233663090428,loo_positive_history_top_20pct,gt0,1000
天津,天津,7099,1,65.1500015258789,77,176.0,93,16,61,0.2077922077922078,0.7922077922077922,0.1590909090909091,0.8409090909090909,0.6154465884066822,0.6523520022878112,0.47691605442768337,loo_positive_history_top_20pct,gt0,1000
太原市,太原,1940,1,30.02821350097656,98,318.0,50,29,69,0.29591836734693877,0.7040816326530612,0.37735849056603776,0.6226415094339622,0.6469399846156427,0.6635003627054195,0.6686502746534135,loo_positive_history_top_20pct,gt0,1000
太原市,太原,3220,1,30.791172027587887,61,135.0,53,21,40,0.3442622950819672,0.6557377049180327,0.4,0.6,0.67923294621586,0.5994050329982372,0.6910556117649147,loo_positive_history_top_20pct,gt0,1000
太原市,太原,4878,1,25.59843063354492,53,150.0,52,11,42,0.20754716981132076,0.7924528301886793,0.24666666666666667,0.7533333333333333,0.7871306225251197,0.7331399684268273,0.7194315304078316,loo_positive_history_top_20pct,gt0,1000
太原市,太原,6276,1,44.09000015258789,25,28.0,54,5,20,0.2,0.8,0.21428571428571427,0.7857142857142857,0.7717086221055632,0.7054034411925765,0.7993432793204369,loo_positive_history_top_20pct,gt0,1000
威海市,威海,953,1,61.84230041503906,20,32.0,2,1,19,0.05,0.95,0.1875,0.8125,0.7684745216004151,0.9043703477255131,0.8290527478597073,loo_positive_history_top_20pct,gt0,1000
孝感市,孝感,4729,1,78.00809478759766,13,25.0,7,7,6,0.5384615384615384,0.46153846153846156,0.64,0.36,0.38701120087023927,0.5360529982859511,0.3503396829625683,loo_positive_history_top_20pct,gt0,1000
孝感市,孝感,5240,1,58.9002571105957,21,74.0,6,6,15,0.2857142857142857,0.7142857142857143,0.40540540540540543,0.5945945945945946,0.57483321642877,0.8157867724328477,0.6505539482040787,loo_positive_history_top_20pct,gt0,1000
宁德市,宁德,2147,1,39.49727249145508,5,14.0,4,2,3,0.4,0.6,0.21428571428571427,0.7857142857142857,0.5920225228675018,0.5845791225185698,0.45944734876773713,loo_positive_history_top_20pct,gt0,1000
宁德市,宁德,5660,1,55.36602783203125,8,16.0,4,1,7,0.125,0.875,0.375,0.625,0.5788205523824975,0.7105318771829666,0.5450657373673372,loo_positive_history_top_20pct,gt0,1000
宁波市,宁波,222,1,70.00985717773438,25,27.0,101,10,15,0.4,0.6,0.4444444444444444,0.5555555555555556,0.6208324612925605,0.5032156201297638,0.45622119815668205,loo_positive_history_top_20pct,gt0,1000
宁波市,宁波,686,1,80.43606567382812,71,130.0,100,32,39,0.4507042253521127,0.5492957746478874,0.5384615384615384,0.46153846153846156,0.44346175865267734,0.49930007147451766,0.31987162839016064,loo_positive_history_top_20pct,gt0,1000
宁波市,宁波,3583,1,54.66999816894531,53,111.0,100,20,33,0.37735849056603776,0.6226415094339622,0.5585585585585585,0.44144144144144143,0.4140008708811673,0.5303338904292758,0.3932261397391192,loo_positive_history_top_20pct,gt0,1000
宁波市,宁波,4214,1,84.60758972167967,139,366.0,93,35,104,0.2517985611510791,0.7482014388489209,0.3333333333333333,0.6666666666666666,0.639937223048091,0.6964410250843686,0.6147128161165881,loo_positive_history_top_20pct,gt0,1000
宁波市,宁波,5830,1,49.194705963134766,70,238.0,98,21,49,0.3,0.7,0.3865546218487395,0.6134453781512605,0.6598822333716681,0.6100961975812843,0.6578841888678085,loo_positive_history_top_20pct,gt0,1000
安庆市,安庆,1826,1,78.83638000488281,21,33.0,14,6,15,0.2857142857142857,0.7142857142857143,0.45454545454545453,0.5454545454545454,0.6883587309157845,0.6245188785678972,0.5367302281963113,loo_positive_history_top_20pct,gt0,1000
安庆市,安庆,2402,1,71.37155151367188,21,71.0,14,5,16,0.23809523809523808,0.7619047619047619,0.5633802816901409,0.43661971830985913,0.8327970343852157,0.7341383729080683,0.8410861177840868,loo_positive_history_top_20pct,gt0,1000
安阳市,安阳,1959,1,64.88201904296875,63,139.0,25,13,50,0.20634920634920634,0.7936507936507936,0.3237410071942446,0.6762589928057554,0.6997469290384634,0.7476445935732692,0.7443946188340808,loo_positive_history_top_20pct,gt0,1000
安阳市,安阳,5560,1,32.388946533203125,95,204.0,20,16,79,0.16842105263157894,0.8315789473684211,0.25980392156862747,0.7401960784313726,0.7518197309342664,0.7937636373462327,0.7681551004929844,loo_positive_history_top_20pct,gt0,1000
安顺市,安顺,4574,1,70.3630142211914,1,1.0,2,0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
宜宾市,宜宾,1776,1,47.662628173828125,6,18.0,5,0,6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
宜宾市,宜宾,4034,1,56.21794891357422,9,64.0,5,1,8,0.1111111111111111,0.8888888888888888,0.328125,0.671875,0.9145671728591142,0.9329204760832089,0.8352293577981651,loo_positive_history_top_20pct,gt0,1000
宜昌市,宜昌,4047,1,45.46645736694336,8,17.0,14,2,6,0.25,0.75,0.4117647058823529,0.5882352941176471,0.8710128485160227,0.8244362829718093,0.8631225175679804,loo_positive_history_top_20pct,gt0,1000
宜昌市,宜昌,4663,1,80.45974731445312,43,223.0,11,9,34,0.20930232558139536,0.7906976744186046,0.39461883408071746,0.6053811659192825,0.6873619962597226,0.7167136151557063,0.6569170494460956,loo_positive_history_top_20pct,gt0,1000
宜春市,宜春,3870,1,79.95231628417967,4,46.0,4,1,3,0.25,0.75,0.9130434782608695,0.08695652173913043,0.07673838320145858,0.8777000075754045,0.5367892976588629,loo_positive_history_top_20pct,gt0,1000
宝鸡市,宝鸡,1923,1,39.420204162597656,12,26.0,12,4,8,0.3333333333333333,0.6666666666666666,0.46153846153846156,0.5384615384615384,0.58929658433944,0.5516218568993978,0.3292349726775956,loo_positive_history_top_20pct,gt0,1000
宝鸡市,宝鸡,4958,1,39.06228637695312,13,13.0,12,4,9,0.3076923076923077,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.645628183118913,0.5758263080822221,0.47525573679845173,loo_positive_history_top_20pct,gt0,1000
宝鸡市,宝鸡,5907,1,54.84000015258789,1,1.0,13,0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
宣城市,宣城,4713,1,60.16388320922851,6,15.0,5,1,5,0.16666666666666666,0.8333333333333334,0.2,0.8,0.4825334842341671,0.8821639030041802,0.6809787626962143,loo_positive_history_top_20pct,gt0,1000
宣城市,宣城,5577,1,61.32528305053711,2,3.0,6,0,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
岳阳市,岳阳,3718,1,58.81430435180664,7,11.0,7,4,3,0.5714285714285714,0.42857142857142855,0.45454545454545453,0.5454545454545454,0.10045165059484519,0.22988394973847914,0.27153846153846156,loo_positive_history_top_20pct,gt0,1000
岳阳市,岳阳,4730,1,103.49646759033205,24,68.0,5,4,20,0.16666666666666666,0.8333333333333334,0.29411764705882354,0.7058823529411765,0.7285302002685524,0.8580060382866064,0.8314880155736708,loo_positive_history_top_20pct,gt0,1000
崇左市,崇左,3729,1,72.94775390625,4,10.0,1,0,4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
巴中市,巴中,3834,1,64.32393646240234,4,10.0,3,0,4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
常州市,常州,1317,1,51.91365432739258,17,22.0,8,0,17,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
常州市,常州,5581,1,65.37018585205078,8,11.0,9,1,7,0.125,0.875,0.09090909090909091,0.9090909090909091,0.8180506360582106,0.7665522668456687,0.8807239424334933,loo_positive_history_top_20pct,gt0,1000
平顶山市,平顶山,4829,1,53.93280029296874,5,6.0,4,0,5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
平顶山市,平顶山,5869,1,46.99604034423828,6,12.0,4,0,6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
广元市,广元,1325,1,54.42211532592773,1,1.0,3,0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
广元市,广元,4613,1,52.97238540649414,4,11.0,2,1,3,0.25,0.75,0.09090909090909091,0.9090909090909091,0.49147120331161875,0.5488952027873454,0.2099236641221374,loo_positive_history_top_20pct,gt0,1000
广安市,广安,1081,1,93.12347412109376,3,5.0,2,0,3,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
广安市,广安,4630,1,66.80392456054688,3,13.0,2,0,3,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
广州市,广州,2237,1,67.68899536132812,41,44.0,85,11,30,0.2682926829268293,0.7317073170731707,0.29545454545454547,0.7045454545454546,0.6726594901731379,0.6566668556353793,0.7424783531552172,loo_positive_history_top_20pct,gt0,1000
广州市,广州,3028,1,63.57754135131836,177,473.0,74,36,141,0.2033898305084746,0.7966101694915254,0.35517970401691334,0.6448202959830867,0.705874901918751,0.770030107871781,0.7500501682386048,loo_positive_history_top_20pct,gt0,1000
广州市,广州,4503,1,60.255516052246094,8,8.0,88,4,4,0.5,0.5,0.5,0.5,0.5611044067528237,0.5620820162502436,0.5631026958541564,loo_positive_history_top_20pct,gt0,1000
广州市,广州,4520,1,90.1312484741211,100,347.0,79,16,84,0.16,0.84,0.276657060518732,0.723342939481268,0.7640014872806585,0.7221742400981566,0.7856078644332122,loo_positive_history_top_20pct,gt0,1000
广州市,广州,4563,1,53.39820861816406,12,18.0,87,1,11,0.08333333333333333,0.9166666666666666,0.16666666666666666,0.8333333333333334,0.9157721811050243,0.7618182441758901,0.9716013673415724,loo_positive_history_top_20pct,gt0,1000
广州市,广州,5289,1,56.735939025878906,24,27.0,87,10,14,0.4166666666666667,0.5833333333333334,0.48148148148148145,0.5185185185185185,0.6248762815825658,0.49103820289489386,0.6008788689338938,loo_positive_history_top_20pct,gt0,1000
庆阳市,庆阳,5899,1,50.959999084472656,3,3.0,1,1,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.22061608602107383,0.6893239549715751,0.18398474737845566,loo_positive_history_top_20pct,gt0,1000
廊坊市,廊坊,3313,1,67.6113510131836,39,148.0,12,8,31,0.20512820512820512,0.7948717948717948,0.2702702702702703,0.7297297297297297,0.7404470453390539,0.7745408388384899,0.637846439464262,loo_positive_history_top_20pct,gt0,1000
廊坊市,廊坊,3371,1,70.259033203125,9,12.0,15,2,7,0.2222222222222222,0.7777777777777778,0.16666666666666666,0.8333333333333334,0.5721247336364705,0.7653227202545911,0.6322944990587743,loo_positive_history_top_20pct,gt0,1000
延安市,延安,5908,1,55.77000045776368,4,4.0,1,0,4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
开封市,开封,4830,1,86.25491333007812,1,1.0,20,0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
开封市,开封,4896,1,79.61328887939455,33,180.0,19,11,22,0.3333333333333333,0.6666666666666666,0.4111111111111111,0.5888888888888889,0.3831636189227062,0.7180261269568255,0.5411579774692167,loo_positive_history_top_20pct,gt0,1000
张家界市,张家界,4722,1,63.89422225952149,5,8.0,0,0,5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
徐州市,徐州,4058,1,54.0761833190918,15,22.0,19,4,11,0.26666666666666666,0.7333333333333333,0.3181818181818182,0.6818181818181818,0.6127179489599919,0.83776969681999,0.8963845569768121,loo_positive_history_top_20pct,gt0,1000
徐州市,徐州,4582,1,45.66728210449219,12,14.0,19,1,11,0.08333333333333333,0.9166666666666666,0.07142857142857142,0.9285714285714286,0.9921791884964682,0.8610984448223183,0.8933618335114595,loo_positive_history_top_20pct,gt0,1000
德州市,德州,2117,1,62.88340377807618,12,17.0,11,3,9,0.25,0.75,0.29411764705882354,0.7058823529411765,0.8443705918457044,0.7307224319289068,0.8243086218917035,loo_positive_history_top_20pct,gt0,1000
德州市,德州,6260,1,47.09999847412109,5,11.0,11,1,4,0.2,0.8,0.36363636363636365,0.6363636363636364,0.7669670680452658,0.89347889351966,0.716221602231965,loo_positive_history_top_20pct,gt0,1000
德阳市,德阳,3203,1,59.97141647338867,64,235.0,17,12,52,0.1875,0.8125,0.4340425531914894,0.5659574468085107,0.8546427206827616,0.777059124569704,0.7719009832126711,loo_positive_history_top_20pct,gt0,1000
德阳市,德阳,4084,1,52.99706268310546,9,33.0,23,7,2,0.7777777777777778,0.2222222222222222,0.8484848484848485,0.15151515151515152,0.262305069982541,0.0,0.12961029923451636,loo_positive_history_top_20pct,gt0,1000
德阳市,德阳,4921,1,61.682899475097656,21,35.0,20,4,17,0.19047619047619047,0.8095238095238095,0.2,0.8,0.8000347141914481,0.7022061495937288,0.8877614931729926,loo_positive_history_top_20pct,gt0,1000
怀化市,怀化,2390,1,42.2108154296875,18,20.0,5,0,18,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
怀化市,怀化,4645,1,62.18960571289063,4,7.0,7,1,3,0.25,0.75,0.14285714285714285,0.8571428571428571,0.9134879285153787,0.5410833983131504,0.6410066617320503,loo_positive_history_top_20pct,gt0,1000
恩施土家族苗族自治州,恩施土家族苗族,4800,1,51.69566345214844,14,214.0,0,0,14,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
惠州市,惠州,753,1,102.26459503173828,24,94.0,24,6,18,0.25,0.75,0.24468085106382978,0.7553191489361702,0.761516519035047,0.772119984060571,0.6655868742111906,loo_positive_history_top_20pct,gt0,1000
惠州市,惠州,3522,1,75.00750732421875,31,54.0,22,4,27,0.12903225806451613,0.8709677419354839,0.16666666666666666,0.8333333333333334,0.8051291218466001,0.8179695755752364,0.7503725198023684,loo_positive_history_top_20pct,gt0,1000
惠州市,惠州,6018,1,68.36000061035156,36,62.0,22,6,30,0.16666666666666666,0.8333333333333334,0.24193548387096775,0.7580645161290323,0.6418955990819943,0.6752738232869968,0.5794161045531198,loo_positive_history_top_20pct,gt0,1000
成都市,成都,1891,1,58.17287826538086,6,10.0,116,0,6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
成都市,成都,3215,1,59.22441101074219,237,793.0,93,44,193,0.18565400843881857,0.8143459915611815,0.4098360655737705,0.5901639344262295,0.7912022446115419,0.7645313942345313,0.8068745180125592,loo_positive_history_top_20pct,gt0,1000
成都市,成都,4036,1,62.19907379150391,66,161.0,113,26,40,0.3939393939393939,0.6060606060606061,0.5527950310559007,0.4472049689440994,0.6118293445856685,0.5476185433519548,0.5871035542022581,loo_positive_history_top_20pct,gt0,1000
成都市,成都,4922,1,62.34090423583984,157,652.0,103,39,118,0.2484076433121019,0.7515923566878981,0.3803680981595092,0.6196319018404908,0.7194379691287625,0.7185582503717999,0.720316899419932,loo_positive_history_top_20pct,gt0,1000
成都市,成都,4968,1,67.71067810058594,199,1197.0,102,53,146,0.2663316582914573,0.7336683417085427,0.5580618212197159,0.441938178780284,0.6635120674199949,0.6655954819186938,0.6865025177093113,loo_positive_history_top_20pct,gt0,1000
扬州市,扬州,4677,1,50.65367889404297,9,19.0,14,2,7,0.2222222222222222,0.7777777777777778,0.15789473684210525,0.8421052631578947,0.5802853201192272,0.6592615037305564,0.5791080210276411,loo_positive_history_top_20pct,gt0,1000
扬州市,扬州,5623,1,56.54750061035156,8,16.0,14,2,6,0.25,0.75,0.125,0.875,0.5165356095701552,0.9164079355424903,0.5595699682763483,loo_positive_history_top_20pct,gt0,1000
抚州市,抚州,3949,1,53.88334274291992,8,15.0,4,2,6,0.25,0.75,0.26666666666666666,0.7333333333333333,0.3844283567980785,0.6531250550972116,0.4005028040997873,loo_positive_history_top_20pct,gt0,1000
揭阳市,揭阳,3523,1,75.28914642333984,16,16.0,2,1,15,0.0625,0.9375,0.0625,0.9375,0.9181574074030343,0.9872391373247096,0.9870883676853827,loo_positive_history_top_20pct,gt0,1000
新乡市,新乡,1872,1,59.55221939086914,63,243.0,47,22,41,0.3492063492063492,0.6507936507936508,0.6008230452674898,0.3991769547325103,0.5187804543902792,0.5735425341631293,0.4840232721069786,loo_positive_history_top_20pct,gt0,1000
新乡市,新乡,4865,1,97.36841583251952,25,56.0,49,11,14,0.44,0.56,0.625,0.375,0.6076113112249607,0.5632354211899951,0.5299357085454058,loo_positive_history_top_20pct,gt0,1000
新乡市,新乡,5561,1,73.9804916381836,216,2220.0,20,17,199,0.0787037037037037,0.9212962962962963,0.28378378378378377,0.7162162162162162,0.9034031739886398,0.8750184785673338,0.7970114439827976,loo_positive_history_top_20pct,gt0,1000
无锡市,无锡,1262,1,62.93757247924805,14,14.0,30,2,12,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.8951064343956017,0.7797251026151181,0.5860373647984267,loo_positive_history_top_20pct,gt0,1000
无锡市,无锡,2791,1,46.27647399902344,9,11.0,32,3,6,0.3333333333333333,0.6666666666666666,0.2727272727272727,0.7272727272727273,0.8169397618701332,0.5852396917568518,0.7314285714285714,loo_positive_history_top_20pct,gt0,1000
无锡市,无锡,4783,1,74.61311340332033,32,91.0,29,3,29,0.09375,0.90625,0.10989010989010989,0.8901098901098901,0.7513804082586192,0.8201856314324767,0.7366963585175613,loo_positive_history_top_20pct,gt0,1000
昆明市,昆明,859,1,33.224544525146484,23,49.0,60,13,10,0.5652173913043478,0.43478260869565216,0.673469387755102,0.32653061224489793,0.21014657583965823,0.371568300765089,0.18572106261859583,loo_positive_history_top_20pct,gt0,1000
昆明市,昆明,2516,1,33.24805450439453,118,960.0,55,30,88,0.2542372881355932,0.7457627118644068,0.5760416666666667,0.4239583333333333,0.7105210336758073,0.7101242344142306,0.7079562713580559,loo_positive_history_top_20pct,gt0,1000
昆明市,昆明,3347,1,33.00440979003906,2,2.0,60,0,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
昆明市,昆明,4022,1,35.003108978271484,87,531.0,59,37,50,0.42528735632183906,0.5747126436781609,0.6195856873822976,0.3804143126177024,0.48069615043323327,0.5492889319441536,0.5652017995696681,loo_positive_history_top_20pct,gt0,1000
昆明市,昆明,4686,1,53.49245834350586,70,416.0,59,26,44,0.37142857142857144,0.6285714285714286,0.47836538461538464,0.5216346153846154,0.46518112674156364,0.5146854187771193,0.48339941285070065,loo_positive_history_top_20pct,gt0,1000
昆明市,昆明,5408,1,30.53134727478028,75,536.0,58,31,44,0.41333333333333333,0.5866666666666667,0.4197761194029851,0.5802238805970149,0.6134128835477234,0.5167787232023694,0.5161327057394474,loo_positive_history_top_20pct,gt0,1000
昆明市,昆明,7141,1,32.70812225341797,66,435.0,59,30,36,0.45454545454545453,0.5454545454545454,0.5333333333333333,0.4666666666666667,0.4433407514887065,0.459918122032125,0.4444139445511941,loo_positive_history_top_20pct,gt0,1000
晋城市,晋城,5470,1,75.00631713867188,13,24.0,3,1,12,0.07692307692307693,0.9230769230769231,0.08333333333333333,0.9166666666666666,0.9474556144005404,0.841921224304977,0.9395639628085924,loo_positive_history_top_20pct,gt0,1000
景德镇市,景德镇,1724,1,62.14520263671874,39,99.0,14,11,28,0.28205128205128205,0.717948717948718,0.46464646464646464,0.5353535353535354,0.40204015962012557,0.6926221318755384,0.6496902959394356,loo_positive_history_top_20pct,gt0,1000
景德镇市,景德镇,3995,1,71.86345672607422,10,27.0,15,7,3,0.7,0.3,0.8148148148148148,0.18518518518518517,0.08887710641509569,0.2392728915242806,0.1529827478694658,loo_positive_history_top_20pct,gt0,1000
景德镇市,景德镇,4725,1,63.23520278930664,30,214.0,14,10,20,0.3333333333333333,0.6666666666666666,0.5046728971962616,0.4953271028037383,0.4986102665264798,0.6483291007965704,0.5124800111242439,loo_positive_history_top_20pct,gt0,1000
杭州市,杭州,456,1,62.43359375,21,55.0,70,6,15,0.2857142857142857,0.7142857142857143,0.38181818181818183,0.6181818181818182,0.7502494736375535,0.6528044808499581,0.6619951388529761,loo_positive_history_top_20pct,gt0,1000
杭州市,杭州,1648,1,51.86557388305664,8,10.0,70,2,6,0.25,0.75,0.3,0.7,0.8489070361939625,0.7933118572389857,0.8797629127857748,loo_positive_history_top_20pct,gt0,1000
杭州市,杭州,3853,1,51.6814079284668,5,5.0,70,1,4,0.2,0.8,0.2,0.8,0.7193788003789976,0.7278604590608934,0.7690217391304348,loo_positive_history_top_20pct,gt0,1000
杭州市,杭州,4720,1,59.13249206542969,20,47.0,68,3,17,0.15,0.85,0.10638297872340426,0.8936170212765957,0.8822252478500472,0.9016510674677707,0.8948509485094851,loo_positive_history_top_20pct,gt0,1000
杭州市,杭州,5640,1,56.38813018798828,61,180.0,66,7,54,0.11475409836065574,0.8852459016393442,0.24444444444444444,0.7555555555555555,0.8911329870123692,0.8426206391614184,0.7554228169930887,loo_positive_history_top_20pct,gt0,1000
杭州市,杭州,5700,1,78.30429077148438,28,57.0,69,10,18,0.35714285714285715,0.6428571428571429,0.5614035087719298,0.43859649122807015,0.4943438111861575,0.5427678434086679,0.37919308561510395,loo_positive_history_top_20pct,gt0,1000
杭州市,杭州,5788,1,154.96066284179688,30,31.0,68,7,23,0.23333333333333334,0.7666666666666667,0.25806451612903225,0.7419354838709677,0.6579864332756096,0.731735029218185,0.47008653427130676,loo_positive_history_top_20pct,gt0,1000
枣庄市,枣庄,2446,1,49.867305755615234,4,14.0,16,2,2,0.5,0.5,0.6428571428571429,0.35714285714285715,0.42176848634204456,0.0,0.704944830404577,loo_positive_history_top_20pct,gt0,1000
枣庄市,枣庄,4185,1,45.895355224609375,13,18.0,16,6,7,0.46153846153846156,0.5384615384615384,0.6111111111111112,0.3888888888888889,0.4122956209222634,0.4222721287889213,0.721436343852013,loo_positive_history_top_20pct,gt0,1000
柳州市,柳州,429,1,91.804931640625,1,6.0,13,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,loo_positive_history_top_20pct,gt0,1000
柳州市,柳州,1698,1,77.93883514404298,37,130.0,8,3,34,0.08108108108108109,0.918918918918919,0.08461538461538462,0.9153846153846154,0.8842858290585655,0.9477149557101676,0.8336267868333881,loo_positive_history_top_20pct,gt0,1000
柳州市,柳州,2414,1,76.85887145996094,5,27.0,13,3,2,0.6,0.4,0.4444444444444444,0.5555555555555556,0.6178659777440546,0.5207155415809838,0.20413990007137758,loo_positive_history_top_20pct,gt0,1000
株洲市,株洲,1713,1,83.63831329345705,35,116.0,14,7,28,0.2,0.8,0.29310344827586204,0.7068965517241379,0.7497100414686444,0.7946813252925136,0.7138101578847251,loo_positive_history_top_20pct,gt0,1000
株洲市,株洲,4744,1,42.85618209838867,8,20.0,16,1,7,0.125,0.875,0.05,0.95,0.9410863869264463,0.8427851361443031,0.4802981895633653,loo_positive_history_top_20pct,gt0,1000
株洲市,株洲,5207,1,85.81729888916016,15,27.0,17,5,10,0.3333333333333333,0.6666666666666666,0.4074074074074074,0.5925925925925926,0.7025451065968302,0.6818042890989984,0.48480157613284547,loo_positive_history_top_20pct,gt0,1000
桂林市,桂林,1169,1,71.01178741455078,12,32.0,21,3,9,0.25,0.75,0.34375,0.65625,0.5371906779390966,0.5897540374490694,0.5112359550561798,loo_positive_history_top_20pct,gt0,1000
桂林市,桂林,2415,1,70.5465087890625,22,59.0,21,9,13,0.4090909090909091,0.5909090909090909,0.5423728813559322,0.4576271186440678,0.39024022185623763,0.5250649865899887,0.4097192642787996,loo_positive_history_top_20pct,gt0,1000
桂林市,桂林,3991,1,63.553421020507805,49,196.0,19,11,38,0.22448979591836735,0.7755102040816326,0.3826530612244898,0.6173469387755102,0.6557982452643517,0.7726716074542898,0.6887054205860459,loo_positive_history_top_20pct,gt0,1000
梅州市,梅州,1533,1,68.54344177246094,3,13.0,1,0,3,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
梅州市,梅州,7273,1,61.2599983215332,3,25.0,1,0,3,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
梧州市,梧州,4559,1,62.07012939453125,4,9.0,0,0,4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
榆林市,榆林,2093,1,42.80252075195312,12,21.0,10,0,12,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
榆林市,榆林,2537,1,53.579872131347656,15,17.0,10,1,14,0.06666666666666667,0.9333333333333333,0.058823529411764705,0.9411764705882353,0.9699930394048822,0.8516690834283206,0.943328662618714,loo_positive_history_top_20pct,gt0,1000
武汉市,武汉,582,1,52.52428817749024,1,55.0,83,0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
武汉市,武汉,2959,1,46.103553771972656,22,43.0,82,12,10,0.5454545454545454,0.45454545454545453,0.46511627906976744,0.5348837209302325,0.4691678276323329,0.4199103983784365,0.29833211589968345,loo_positive_history_top_20pct,gt0,1000
武汉市,武汉,3856,1,72.84764862060547,103,312.0,75,24,79,0.23300970873786409,0.7669902912621359,0.3685897435897436,0.6314102564102564,0.7380701568770167,0.7370255183484944,0.7217844537470245,loo_positive_history_top_20pct,gt0,1000
武汉市,武汉,4706,1,80.79363250732422,102,184.0,76,29,73,0.28431372549019607,0.7156862745098039,0.3695652173913043,0.6304347826086957,0.6167301523461282,0.6470839994889462,0.6104497268258335,loo_positive_history_top_20pct,gt0,1000
武汉市,武汉,5226,1,67.62519073486328,52,94.0,81,20,32,0.38461538461538464,0.6153846153846154,0.5638297872340425,0.43617021276595747,0.458346561406289,0.5121113107101143,0.3957797640912616,loo_positive_history_top_20pct,gt0,1000
永州市,永州,2407,1,51.28487777709961,11,16.0,1,0,11,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
汕头市,汕头,643,1,35.32001495361328,21,56.0,26,4,17,0.19047619047619047,0.8095238095238095,0.32142857142857145,0.6785714285714286,0.8409610118177531,0.7773705789642607,0.8613111311131113,loo_positive_history_top_20pct,gt0,1000
汕头市,汕头,801,1,40.077674865722656,15,28.0,27,4,11,0.26666666666666666,0.7333333333333333,0.25,0.75,0.7995631392208183,0.609422391061304,0.6019014040168734,loo_positive_history_top_20pct,gt0,1000
汕头市,汕头,3529,1,55.36534881591797,94,668.0,15,7,87,0.07446808510638298,0.925531914893617,0.10778443113772455,0.8922155688622755,0.9281042361229701,0.8995337445653003,0.772198162036548,loo_positive_history_top_20pct,gt0,1000
江门市,江门,3030,1,84.11186981201172,16,26.0,9,0,16,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
